user_id,cluster_id,segment,treatment,cluster_treated_share,pre_period_msi,post_period_msi
3102,77,casual,1,0.425,6.6,9.12
3103,77,dormant,0,0.425,0.73,1.31
3104,77,dormant,1,0.425,4.46,0.13
3105,77,dormant,0,0.425,0.0,1.8
3106,77,dormant,0,0.425,4.63,4.83
3107,77,dormant,0,0.425,1.67,1.56
3108,77,casual,1,0.425,4.03,1.67
3109,77,casual,0,0.425,1.5,0.85
3110,77,dormant,0,0.425,1.22,1.06
3111,77,casual,1,0.425,2.86,3.08
3112,77,casual,1,0.425,7.79,9.11
3113,77,casual,1,0.425,6.57,4.6
3114,77,power,1,0.425,18.32,22.68
3115,77,dormant,0,0.425,0.67,0.19
3116,77,power,1,0.425,19.84,20.71
3117,77,casual,1,0.425,6.47,3.5
3118,77,dormant,0,0.425,0.0,0.8
3119,77,power,1,0.425,10.07,12.58
3120,78,casual,0,0.6,5.11,2.41
3121,78,dormant,1,0.6,0.0,1.28
3122,78,casual,1,0.6,7.92,9.62
3123,78,dormant,1,0.6,2.63,0.0
3124,78,casual,0,0.6,2.33,1.19
3125,78,dormant,1,0.6,0.37,1.13
3126,78,casual,0,0.6,0.36,3.64
3127,78,casual,1,0.6,6.18,6.39
3128,78,casual,1,0.6,6.38,3.28
3129,78,dormant,1,0.6,0.0,5.99
3130,78,casual,0,0.6,2.98,3.71
3131,78,dormant,1,0.6,3.58,0.5
3132,78,casual,1,0.6,4.46,2.91
3133,78,casual,1,0.6,3.89,7.51
3134,78,casual,1,0.6,3.81,6.18
3135,78,dormant,1,0.6,3.69,0.85
3136,78,casual,1,0.6,8.91,7.28
3137,78,casual,1,0.6,1.11,7.92
3138,78,casual,1,0.6,3.58,2.33
3139,78,casual,0,0.6,5.99,7.15
3140,78,power,0,0.6,19.83,22.09
3141,78,dormant,1,0.6,1.42,1.86
3142,78,casual,0,0.6,7.05,7.12
3143,78,casual,1,0.6,5.96,9.42
3144,78,power,0,0.6,7.94,10.04
3145,78,casual,1,0.6,9.1,11.72
3146,78,dormant,1,0.6,0.16,0.0
3147,78,casual,1,0.6,2.06,6.85
3148,78,casual,0,0.6,3.88,2.92
3149,78,power,1,0.6,14.24,19.53
3150,78,casual,0,0.6,6.21,6.65
3151,78,dormant,0,0.6,2.58,2.32
3152,78,casual,0,0.6,6.19,2.38
3153,78,power,0,0.6,15.34,15.7
3154,78,casual,1,0.6,9.66,10.13
3155,78,casual,0,0.6,8.3,8.1
3156,78,power,1,0.6,15.59,16.29
3157,78,casual,0,0.6,6.93,4.45
3158,78,casual,0,0.6,4.45,4.08
3159,78,power,1,0.6,0.0,7.36
3160,79,dormant,0,0.375,2.01,2.74
3161,79,dormant,0,0.375,1.9,3.11
3162,79,casual,1,0.375,2.41,3.38
3163,79,dormant,1,0.375,5.1,2.38
3164,79,casual,0,0.375,2.15,0.0
3165,79,casual,1,0.375,3.43,5.38
3166,79,casual,1,0.375,2.95,6.28
3167,79,power,0,0.375,19.57,17.57
3168,79,dormant,0,0.375,0.07,2.48
3169,79,dormant,1,0.375,1.14,2.46
3170,79,casual,1,0.375,5.24,4.24
3171,79,casual,0,0.375,6.52,6.37
3172,79,casual,0,0.375,0.57,3.12
3173,79,casual,0,0.375,11.63,9.62
3174,79,casual,0,0.375,9.12,9.83
3175,79,power,0,0.375,6.43,4.26
3176,79,casual,1,0.375,4.87,6.73
3177,79,casual,0,0.375,3.99,4.41
3178,79,casual,1,0.375,6.27,7.94
3179,79,casual,0,0.375,8.32,4.35
3180,79,dormant,0,0.375,0.34,2.74
3181,79,casual,0,0.375,5.36,4.77
3182,79,casual,0,0.375,9.09,6.81
3183,79,dormant,1,0.375,0.0,1.25
3184,79,casual,1,0.375,2.52,0.41
3185,79,casual,1,0.375,6.41,8.06
3186,79,casual,0,0.375,7.72,8.99
3187,79,power,0,0.375,18.33,17.24
3188,79,casual,0,0.375,3.41,3.18
3189,79,casual,0,0.375,3.56,2.53
3190,79,casual,0,0.375,5.27,3.62
3191,79,dormant,0,0.375,0.0,0.23
3192,79,power,0,0.375,14.69,14.26
3193,79,power,0,0.375,12.8,16.73
3194,79,casual,1,0.375,7.25,6.91
3195,79,power,1,0.375,12.17,16.47
3196,79,dormant,0,0.375,3.15,3.25
3197,79,casual,1,0.375,6.49,9.24
3198,79,casual,1,0.375,3.88,2.16
3199,79,casual,0,0.375,0.88,0.13
3200,80,power,0,0.45,17.96,16.4
3201,80,dormant,1,0.45,1.01,1.09
3202,80,casual,0,0.45,6.64,10.49
3203,80,casual,0,0.45,6.14,6.39
3204,80,casual,1,0.45,5.96,8.1
3205,80,casual,0,0.45,3.99,5.79
3206,80,casual,0,0.45,9.62,7.97
3207,80,dormant,0,0.45,0.0,1.57
3208,80,casual,1,0.45,5.29,8.15
3209,80,casual,0,0.45,2.52,3.02
3210,80,power,1,0.45,17.68,21.74
3211,80,casual,1,0.45,8.92,6.51
3212,80,casual,1,0.45,4.88,5.94
3213,80,casual,0,0.45,3.27,0.37
3214,80,power,1,0.45,9.38,13.6
3215,80,casual,0,0.45,6.01,7.5
3216,80,casual,0,0.45,6.23,8.17
3217,80,casual,0,0.45,5.55,2.74
3218,80,casual,1,0.45,8.7,8.72
3219,80,casual,0,0.45,4.55,5.35
3220,80,power,0,0.45,10.08,9.26
3221,80,dormant,0,0.45,1.3,0.0
3222,80,dormant,1,0.45,0.0,1.94
3223,80,power,0,0.45,10.74,12.59
3224,80,casual,0,0.45,2.35,5.67
3225,80,power,0,0.45,20.61,20.65
3226,80,casual,0,0.45,6.09,3.99
3227,80,casual,1,0.45,6.92,5.56
3228,80,casual,1,0.45,6.59,6.68
3229,80,casual,0,0.45,2.94,4.7
3230,80,dormant,1,0.45,3.58,3.72
3231,80,dormant,1,0.45,0.0,0.0
3232,80,casual,1,0.45,3.9,7.75
3233,80,dormant,0,0.45,0.0,3.71
3234,80,casual,1,0.45,5.08,5.43
3235,80,casual,1,0.45,10.58,9.15
3236,80,casual,0,0.45,0.0,2.22
3237,80,dormant,0,0.45,0.0,2.23
3238,80,casual,1,0.45,3.87,7.62
3239,80,dormant,1,0.45,0.0,0.0
3240,81,dormant,1,0.425,2.46,2.41
3241,81,casual,0,0.425,7.58,4.9
3242,81,dormant,1,0.425,2.09,3.84
3243,81,power,0,0.425,17.03,16.29
3244,81,casual,0,0.425,0.0,3.43
3245,81,dormant,1,0.425,2.65,0.0
3246,81,casual,0,0.425,4.66,6.44
3247,81,power,1,0.425,9.34,12.32
3248,81,casual,0,0.425,9.22,11.27
3249,81,casual,0,0.425,6.37,3.32
3250,81,dormant,1,0.425,0.0,0.0
3251,81,casual,1,0.425,1.51,2.76
3252,81,casual,1,0.425,6.74,9.85
3253,81,casual,0,0.425,8.11,7.99
3254,81,dormant,0,0.425,0.31,1.85
3255,81,casual,1,0.425,6.29,6.08
3256,81,dormant,1,0.425,1.59,2.58
3257,81,casual,0,0.425,9.82,7.88
3258,81,casual,1,0.425,4.96,6.89
3259,81,casual,1,0.425,5.25,10.05
3260,81,casual,1,0.425,12.76,11.19
3261,81,power,0,0.425,24.67,24.22
3262,81,dormant,0,0.425,0.95,0.0
3263,81,casual,1,0.425,1.2,5.31
3264,81,casual,0,0.425,3.17,3.49
3265,81,casual,1,0.425,6.07,5.76
3266,81,casual,0,0.425,10.18,9.24
3267,81,casual,0,0.425,0.11,3.82
3268,81,casual,0,0.425,3.33,6.83
3269,81,casual,0,0.425,7.65,5.12
3270,81,power,0,0.425,13.33,17.85
3271,81,power,0,0.425,10.83,11.55
3272,81,casual,0,0.425,5.6,3.16
3273,81,power,1,0.425,12.06,15.62
3274,81,casual,0,0.425,6.79,8.3
3275,81,casual,0,0.425,2.6,5.73
3276,81,casual,0,0.425,0.0,0.0
3277,81,dormant,0,0.425,1.15,1.94
3278,81,dormant,1,0.425,1.01,6.75
3279,81,casual,1,0.425,5.12,4.02
3280,82,casual,0,0.35,6.5,9.44
3281,82,casual,0,0.35,4.58,6.46
3282,82,casual,0,0.35,11.48,10.4
3283,82,dormant,0,0.35,0.89,0.0
3284,82,dormant,1,0.35,0.63,2.55
3285,82,dormant,0,0.35,1.6,0.0
3286,82,dormant,0,0.35,1.83,1.34
3287,82,dormant,1,0.35,0.62,2.7
3288,82,casual,0,0.35,8.31,6.83
3289,82,dormant,1,0.35,0.73,0.39
3290,82,casual,0,0.35,10.29,11.77
3291,82,casual,1,0.35,1.35,1.71
3292,82,casual,0,0.35,0.0,0.0
3293,82,dormant,0,0.35,0.0,1.87
3294,82,power,0,0.35,14.18,11.33
3295,82,casual,0,0.35,5.01,7.94
3296,82,casual,1,0.35,5.25,4.56
3297,82,power,0,0.35,16.22,16.63
3298,82,power,0,0.35,13.23,16.06
3299,82,dormant,0,0.35,0.51,0.0
3300,82,casual,1,0.35,3.53,7.42
3301,82,dormant,1,0.35,0.0,0.0
3302,82,dormant,0,0.35,0.99,0.0
3303,82,casual,1,0.35,3.47,6.25
3304,82,power,0,0.35,18.5,18.82
3305,82,casual,0,0.35,6.83,8.46
3306,82,casual,1,0.35,0.4,2.5
3307,82,casual,0,0.35,0.0,4.87
3308,82,casual,0,0.35,7.96,4.94
3309,82,power,1,0.35,18.39,22.8
3310,82,casual,0,0.35,4.93,7.74
3311,82,dormant,0,0.35,1.64,3.15
3312,82,casual,0,0.35,4.02,6.14
3313,82,casual,1,0.35,5.41,6.38
3314,82,dormant,0,0.35,0.94,0.0
3315,82,casual,1,0.35,5.83,6.65
3316,82,casual,1,0.35,4.92,8.48
3317,82,dormant,0,0.35,2.07,1.51
3318,82,casual,0,0.35,3.08,2.73
3319,82,casual,1,0.35,7.03,6.36
3320,83,casual,1,0.475,5.69,6.89
3321,83,casual,0,0.475,7.98,7.12
3322,83,casual,1,0.475,10.66,9.57
3323,83,casual,0,0.475,2.68,1.58
3324,83,dormant,1,0.475,2.17,4.28
3325,83,dormant,1,0.475,0.0,1.97
3326,83,casual,1,0.475,6.01,3.24
3327,83,dormant,1,0.475,2.95,0.0
3328,83,casual,1,0.475,2.93,6.38
3329,83,casual,1,0.475,6.96,5.17
3330,83,casual,0,0.475,2.55,0.0
3331,83,dormant,1,0.475,0.0,0.0
3332,83,casual,0,0.475,5.11,7.4
3333,83,casual,0,0.475,8.27,8.54
3334,83,casual,1,0.475,0.0,1.47
3335,83,casual,1,0.475,6.7,6.97
3336,83,casual,1,0.475,9.73,9.69
3337,83,casual,0,0.475,8.24,6.37
3338,83,power,0,0.475,14.49,13.1
3339,83,casual,1,0.475,7.43,9.83
3340,83,casual,0,0.475,6.15,5.44
3341,83,dormant,0,0.475,0.95,0.61
3342,83,casual,0,0.475,3.66,3.34
3343,83,casual,1,0.475,8.27,5.32
3344,83,dormant,0,0.475,0.0,1.68
3345,83,power,0,0.475,15.65,16.62
3346,83,power,0,0.475,12.37,14.42
3347,83,casual,1,0.475,4.19,6.23
3348,83,casual,0,0.475,5.01,5.45
3349,83,dormant,0,0.475,4.5,4.32
3350,83,dormant,1,0.475,1.49,1.15
3351,83,casual,0,0.475,6.21,2.04
3352,83,casual,0,0.475,0.82,2.56
3353,83,dormant,0,0.475,0.0,1.24
3354,83,casual,1,0.475,7.74,8.4
3355,83,power,0,0.475,14.71,12.4
3356,83,dormant,1,0.475,0.17,0.0
3357,83,casual,1,0.475,8.66,10.49
3358,83,casual,0,0.475,0.87,6.81
3359,83,casual,0,0.475,4.47,5.79
3360,84,casual,1,0.675,2.76,6.7
3361,84,power,1,0.675,13.43,16.56
3362,84,casual,0,0.675,5.83,8.01
3363,84,dormant,1,0.675,1.23,0.0
3364,84,dormant,0,0.675,2.42,2.8
3365,84,casual,1,0.675,8.39,9.48
3366,84,casual,0,0.675,4.96,6.93
3367,84,casual,1,0.675,2.47,5.55
3368,84,casual,1,0.675,6.28,7.68
3369,84,casual,1,0.675,0.78,4.87
3370,84,casual,1,0.675,4.28,7.17
3371,84,power,0,0.675,10.87,12.86
3372,84,casual,0,0.675,0.68,6.01
3373,84,casual,1,0.675,7.91,6.75
3374,84,casual,1,0.675,5.99,5.97
3375,84,casual,1,0.675,1.91,1.05
3376,84,casual,0,0.675,2.64,5.41
3377,84,power,1,0.675,12.17,16.11
3378,84,casual,0,0.675,7.17,6.77
3379,84,power,1,0.675,17.81,19.7
3380,84,dormant,1,0.675,0.0,1.31
3381,84,casual,1,0.675,4.13,6.21
3382,84,power,1,0.675,8.48,8.12
3383,84,casual,1,0.675,1.65,2.88
3384,84,casual,1,0.675,2.15,3.99
3385,84,dormant,0,0.675,0.0,2.21
3386,84,casual,0,0.675,3.45,5.56
3387,84,power,1,0.675,12.16,14.18
3388,84,power,1,0.675,21.87,20.96
3389,84,casual,0,0.675,12.29,13.84
3390,84,casual,1,0.675,6.84,8.49
3391,84,dormant,1,0.675,3.15,1.02
3392,84,power,0,0.675,13.26,9.56
3393,84,dormant,1,0.675,0.0,0.93
3394,84,power,1,0.675,12.77,15.47
3395,84,casual,1,0.675,7.41,4.25
3396,84,casual,0,0.675,6.76,6.11
3397,84,casual,1,0.675,7.16,9.65
3398,84,casual,0,0.675,4.05,2.67
3399,84,casual,1,0.675,9.12,10.0
3400,85,dormant,0,0.6,1.31,5.57
3401,85,dormant,1,0.6,2.17,1.68
3402,85,dormant,0,0.6,0.0,2.28
3403,85,dormant,1,0.6,1.2,1.74
3404,85,casual,0,0.6,7.25,8.51
3405,85,casual,0,0.6,0.5,1.27
3406,85,power,0,0.6,8.86,8.24
3407,85,dormant,0,0.6,0.74,0.6
3408,85,casual,1,0.6,1.64,5.2
3409,85,power,1,0.6,11.07,13.39
3410,85,casual,0,0.6,4.09,8.09
3411,85,casual,1,0.6,3.43,7.61
3412,85,casual,1,0.6,7.67,6.52
3413,85,casual,1,0.6,4.58,6.15
3414,85,power,1,0.6,21.47,21.15
3415,85,casual,1,0.6,7.6,3.72
3416,85,dormant,0,0.6,1.93,1.07
3417,85,casual,1,0.6,3.31,4.98
3418,85,dormant,1,0.6,0.0,0.0
3419,85,casual,1,0.6,5.72,8.69
3420,85,casual,1,0.6,6.93,4.46
3421,85,casual,1,0.6,5.34,4.26
3422,85,casual,1,0.6,1.48,4.38
3423,85,dormant,1,0.6,2.13,2.26
3424,85,power,1,0.6,10.96,14.21
3425,85,power,0,0.6,19.6,17.89
3426,85,casual,0,0.6,6.38,6.76
3427,85,casual,1,0.6,3.61,7.02
3428,85,casual,1,0.6,3.24,4.79
3429,85,casual,0,0.6,1.89,4.01
3430,85,dormant,0,0.6,2.47,1.36
3431,85,casual,1,0.6,0.0,0.91
3432,85,dormant,1,0.6,1.03,0.42
3433,85,casual,1,0.6,4.89,9.12
3434,85,casual,0,0.6,9.99,10.3
3435,85,casual,1,0.6,2.65,4.96
3436,85,dormant,0,0.6,0.64,2.0
3437,85,power,0,0.6,23.15,21.83
3438,85,casual,0,0.6,9.04,9.18
3439,85,casual,1,0.6,6.16,3.55
3440,86,casual,1,0.5,8.2,5.24
3441,86,dormant,1,0.5,2.39,1.53
3442,86,casual,0,0.5,8.45,6.38
3443,86,casual,1,0.5,3.65,4.4
3444,86,casual,0,0.5,6.88,8.5
3445,86,casual,0,0.5,2.48,2.56
3446,86,casual,0,0.5,4.36,5.27
3447,86,dormant,1,0.5,2.13,0.0
3448,86,dormant,0,0.5,0.84,0.0
3449,86,casual,1,0.5,7.19,9.73
3450,86,dormant,0,0.5,0.32,1.81
3451,86,casual,0,0.5,6.2,7.53
3452,86,power,0,0.5,15.68,15.93
3453,86,power,0,0.5,12.23,11.08
3454,86,dormant,1,0.5,1.23,0.0
3455,86,casual,1,0.5,4.88,5.05
3456,86,dormant,0,0.5,0.52,1.52
3457,86,dormant,1,0.5,6.81,3.72
3458,86,dormant,0,0.5,0.82,3.05
3459,86,dormant,1,0.5,3.57,1.65
3460,86,dormant,0,0.5,1.19,0.17
3461,86,casual,1,0.5,6.87,8.57
3462,86,dormant,1,0.5,0.99,1.85
3463,86,casual,1,0.5,5.9,6.01
3464,86,dormant,1,0.5,2.46,1.23
3465,86,casual,0,0.5,3.41,6.02
3466,86,casual,0,0.5,3.42,10.08
3467,86,casual,1,0.5,6.34,5.64
3468,86,casual,0,0.5,9.65,6.04
3469,86,casual,1,0.5,6.6,7.4
3470,86,power,0,0.5,13.05,12.0
3471,86,dormant,0,0.5,0.0,1.32
3472,86,casual,1,0.5,5.13,4.46
3473,86,power,1,0.5,11.5,15.2
3474,86,casual,0,0.5,5.45,3.34
3475,86,casual,1,0.5,6.31,3.78
3476,86,casual,0,0.5,7.35,8.47
3477,86,casual,1,0.5,0.45,3.27
3478,86,casual,0,0.5,7.62,7.56
3479,86,casual,1,0.5,9.15,8.72
3480,87,casual,1,0.6,6.92,9.83
3481,87,dormant,1,0.6,0.95,2.13
3482,87,casual,1,0.6,5.52,3.89
3483,87,dormant,0,0.6,2.84,0.13
3484,87,casual,0,0.6,3.09,4.06
3485,87,casual,0,0.6,10.75,13.45
3486,87,power,1,0.6,17.3,18.06
3487,87,dormant,0,0.6,1.16,4.98
3488,87,power,1,0.6,4.72,9.96
3489,87,dormant,1,0.6,0.06,3.26
3490,87,dormant,0,0.6,0.81,4.61
3491,87,casual,0,0.6,8.28,7.28
3492,87,casual,0,0.6,10.6,10.38
3493,87,casual,1,0.6,4.7,4.72
3494,87,casual,0,0.6,7.03,3.83
3495,87,casual,1,0.6,0.0,0.0
3496,87,power,1,0.6,7.97,13.78
3497,87,power,1,0.6,12.85,16.41
3498,87,power,1,0.6,6.7,7.84
3499,87,casual,0,0.6,5.66,3.17
3500,87,dormant,1,0.6,0.0,0.0
3501,87,dormant,0,0.6,0.0,0.0
3502,87,casual,0,0.6,6.74,5.33
3503,87,power,0,0.6,16.01,15.01
3504,87,casual,1,0.6,5.91,7.75
3505,87,dormant,1,0.6,0.0,1.75
3506,87,casual,1,0.6,2.08,3.69
3507,87,casual,1,0.6,4.18,9.65
3508,87,casual,1,0.6,6.75,14.98
3509,87,dormant,0,0.6,2.29,0.3
3510,87,power,1,0.6,15.65,17.91
3511,87,casual,1,0.6,12.26,10.08
3512,87,casual,1,0.6,6.33,6.71
3513,87,casual,1,0.6,2.69,4.35
3514,87,casual,1,0.6,9.96,11.01
3515,87,casual,0,0.6,5.32,7.37
3516,87,casual,1,0.6,6.87,9.43
3517,87,casual,0,0.6,1.72,2.97
3518,87,casual,1,0.6,9.51,10.14
3519,87,power,0,0.6,12.32,13.1
3520,88,casual,1,0.5,6.97,4.96
3521,88,casual,1,0.5,3.57,5.63
3522,88,power,0,0.5,14.91,15.11
3523,88,casual,1,0.5,9.44,8.7
3524,88,casual,0,0.5,4.61,5.73
3525,88,power,0,0.5,15.95,14.99
3526,88,casual,0,0.5,0.0,4.05
3527,88,casual,1,0.5,5.82,6.36
3528,88,casual,1,0.5,3.66,5.6
3529,88,casual,0,0.5,5.79,10.0
3530,88,power,1,0.5,11.77,18.14
3531,88,casual,0,0.5,10.26,10.18
3532,88,casual,1,0.5,2.96,0.78
3533,88,casual,0,0.5,2.49,5.39
3534,88,casual,1,0.5,4.2,2.38
3535,88,casual,1,0.5,10.37,10.27
3536,88,casual,1,0.5,9.74,12.09
3537,88,casual,0,0.5,6.69,1.77
3538,88,dormant,1,0.5,4.02,3.94
3539,88,power,1,0.5,20.34,21.62
3540,88,casual,0,0.5,0.02,2.24
3541,88,casual,1,0.5,3.44,3.97
3542,88,dormant,0,0.5,1.75,2.56
3543,88,casual,0,0.5,5.42,1.98
3544,88,casual,1,0.5,4.96,1.23
3545,88,casual,0,0.5,5.49,8.23
3546,88,dormant,0,0.5,0.9,1.65
3547,88,casual,0,0.5,8.57,6.44
3548,88,dormant,0,0.5,2.23,4.9
3549,88,casual,0,0.5,3.12,7.37
3550,88,power,0,0.5,7.65,8.19
3551,88,casual,1,0.5,1.8,4.69
3552,88,casual,1,0.5,4.54,6.05
3553,88,casual,0,0.5,9.07,7.93
3554,88,casual,1,0.5,6.19,11.27
3555,88,power,1,0.5,20.98,22.88
3556,88,casual,1,0.5,8.72,10.88
3557,88,casual,0,0.5,4.55,6.54
3558,88,casual,0,0.5,4.26,8.22
3559,88,casual,1,0.5,7.65,6.98
3560,89,casual,1,0.45,5.04,4.3
3561,89,casual,0,0.45,5.5,6.0
3562,89,casual,1,0.45,7.23,9.63
3563,89,dormant,0,0.45,0.43,4.53
3564,89,dormant,0,0.45,2.02,0.0
3565,89,dormant,1,0.45,1.98,2.49
3566,89,casual,0,0.45,3.24,7.59
3567,89,casual,0,0.45,3.28,4.23
3568,89,casual,1,0.45,5.54,7.57
3569,89,dormant,1,0.45,0.0,0.0
3570,89,casual,1,0.45,6.09,6.29
3571,89,casual,1,0.45,3.54,3.41
3572,89,casual,0,0.45,5.63,6.04
3573,89,dormant,1,0.45,2.85,3.66
3574,89,casual,1,0.45,4.23,7.51
3575,89,dormant,0,0.45,0.94,0.0
3576,89,dormant,0,0.45,2.73,0.6
3577,89,dormant,0,0.45,0.0,0.0
3578,89,casual,0,0.45,5.1,8.53
3579,89,casual,0,0.45,10.38,5.47
3580,89,dormant,1,0.45,1.15,0.3
3581,89,casual,0,0.45,2.95,4.51
3582,89,casual,0,0.45,7.0,5.57
3583,89,casual,0,0.45,2.46,1.34
3584,89,casual,1,0.45,5.37,9.48
3585,89,casual,0,0.45,6.11,4.9
3586,89,dormant,0,0.45,2.99,1.09
3587,89,dormant,0,0.45,0.31,0.6
3588,89,casual,0,0.45,4.62,3.88
3589,89,casual,0,0.45,12.24,9.7
3590,89,casual,0,0.45,5.16,7.61
3591,89,casual,1,0.45,9.79,10.6
3592,89,casual,1,0.45,7.27,7.56
3593,89,casual,1,0.45,5.02,4.1
3594,89,dormant,0,0.45,0.64,0.49
3595,89,casual,1,0.45,5.29,5.42
3596,89,casual,0,0.45,4.47,6.26
3597,89,dormant,1,0.45,2.37,1.6
3598,89,power,1,0.45,6.67,11.34
3599,89,power,1,0.45,19.21,22.1
3600,90,casual,1,0.6,0.0,0.63
3601,90,casual,0,0.6,8.31,8.15
3602,90,dormant,1,0.6,0.97,2.76
3603,90,dormant,1,0.6,3.88,0.0
3604,90,casual,1,0.6,6.62,8.84
3605,90,dormant,1,0.6,0.0,1.16
3606,90,casual,0,0.6,3.69,4.45
3607,90,casual,1,0.6,7.83,5.2
3608,90,casual,0,0.6,3.87,3.88
3609,90,dormant,0,0.6,1.11,2.79
3610,90,power,1,0.6,17.19,22.35
3611,90,casual,0,0.6,6.41,3.66
3612,90,casual,0,0.6,0.33,2.06
3613,90,dormant,1,0.6,1.57,1.3
3614,90,dormant,1,0.6,1.02,0.93
3615,90,dormant,1,0.6,1.96,0.0
3616,90,power,0,0.6,15.73,19.24
3617,90,dormant,1,0.6,0.0,0.0
3618,90,casual,1,0.6,8.43,7.29
3619,90,casual,1,0.6,2.9,4.3
3620,90,dormant,0,0.6,3.97,4.59
3621,90,casual,1,0.6,7.03,10.14
3622,90,casual,1,0.6,4.33,2.42
3623,90,power,0,0.6,18.19,18.84
3624,90,power,0,0.6,10.96,10.6
3625,90,casual,0,0.6,1.68,3.81
3626,90,casual,1,0.6,10.04,9.59
3627,90,power,1,0.6,12.61,17.52
3628,90,dormant,0,0.6,1.19,0.0
3629,90,casual,1,0.6,5.79,3.76
3630,90,casual,1,0.6,10.08,8.13
3631,90,power,0,0.6,20.33,21.02
3632,90,dormant,1,0.6,0.0,1.7
3633,90,dormant,1,0.6,1.97,1.51
3634,90,casual,1,0.6,4.29,4.45
3635,90,dormant,1,0.6,3.65,1.94
3636,90,casual,0,0.6,0.86,5.6
3637,90,casual,1,0.6,8.79,8.29
3638,90,casual,0,0.6,2.89,2.67
3639,90,casual,0,0.6,3.3,2.07
3640,91,power,1,0.525,14.15,15.24
3641,91,dormant,0,0.525,4.99,0.32
3642,91,casual,0,0.525,2.9,8.24
3643,91,dormant,1,0.525,0.0,0.83
3644,91,casual,1,0.525,5.22,8.23
3645,91,casual,1,0.525,7.22,6.77
3646,91,casual,0,0.525,1.74,0.46
3647,91,casual,0,0.525,6.95,7.09
3648,91,dormant,0,0.525,3.23,3.81
3649,91,casual,1,0.525,4.69,7.69
3650,91,casual,1,0.525,4.87,6.41
3651,91,dormant,0,0.525,1.08,0.0
3652,91,casual,1,0.525,5.26,6.77
3653,91,power,1,0.525,15.05,16.08
3654,91,casual,0,0.525,4.6,5.63
3655,91,casual,1,0.525,4.57,5.95
3656,91,casual,0,0.525,0.0,0.87
3657,91,dormant,1,0.525,1.46,0.0
3658,91,power,1,0.525,15.71,16.57
3659,91,casual,1,0.525,8.99,7.94
3660,91,power,0,0.525,18.85,14.11
3661,91,casual,1,0.525,1.56,5.8
3662,91,power,0,0.525,19.47,18.77
3663,91,casual,0,0.525,0.67,1.11
3664,91,dormant,1,0.525,1.21,2.05
3665,91,power,0,0.525,12.78,15.61
3666,91,power,1,0.525,19.74,23.43
3667,91,dormant,0,0.525,2.29,0.0
3668,91,casual,0,0.525,4.48,4.88
3669,91,dormant,1,0.525,1.06,0.0
3670,91,casual,1,0.525,5.01,8.53
3671,91,casual,1,0.525,4.39,8.65
3672,91,casual,1,0.525,7.26,8.52
3673,91,power,0,0.525,15.73,17.75
3674,91,dormant,1,0.525,0.46,0.0
3675,91,casual,0,0.525,3.78,0.0
3676,91,casual,0,0.525,2.89,1.75
3677,91,casual,1,0.525,4.67,7.11
3678,91,casual,0,0.525,8.91,9.09
3679,91,casual,0,0.525,3.92,0.0
3680,92,dormant,1,0.55,2.21,0.92
3681,92,power,0,0.55,21.29,19.51
3682,92,dormant,1,0.55,0.0,2.39
3683,92,power,1,0.55,13.94,16.33
3684,92,casual,1,0.55,0.63,2.49
3685,92,casual,0,0.55,2.54,4.11
3686,92,casual,1,0.55,3.22,8.01
3687,92,dormant,0,0.55,0.49,0.13
3688,92,casual,0,0.55,3.34,4.18
3689,92,casual,0,0.55,5.91,5.87
3690,92,dormant,0,0.55,0.76,0.88
3691,92,dormant,1,0.55,2.23,2.48
3692,92,power,0,0.55,8.35,7.69
3693,92,casual,0,0.55,6.88,8.56
3694,92,power,1,0.55,22.09,22.13
3695,92,power,0,0.55,16.9,20.47
3696,92,dormant,1,0.55,0.0,2.44
3697,92,power,1,0.55,20.25,19.62
3698,92,dormant,0,0.55,0.88,2.57
3699,92,casual,1,0.55,4.81,1.78
3700,92,dormant,0,0.55,0.0,1.7
3701,92,casual,1,0.55,2.84,2.59
3702,92,casual,0,0.55,7.33,4.51
3703,92,casual,1,0.55,6.75,9.5
3704,92,casual,1,0.55,7.15,5.43
3705,92,casual,1,0.55,4.66,5.42
3706,92,dormant,0,0.55,0.89,0.0
3707,92,dormant,1,0.55,3.25,1.15
3708,92,power,1,0.55,14.02,15.62
3709,92,casual,1,0.55,4.01,7.28
3710,92,dormant,1,0.55,4.05,1.91
3711,92,dormant,0,0.55,0.06,2.79
3712,92,casual,0,0.55,5.42,3.95
3713,92,dormant,0,0.55,0.0,0.0
3714,92,power,0,0.55,16.44,15.27
3715,92,casual,1,0.55,8.74,10.7
3716,92,casual,1,0.55,4.4,3.7
3717,92,dormant,1,0.55,0.0,1.93
3718,92,casual,0,0.55,4.8,5.45
3719,92,casual,1,0.55,6.03,7.24
3720,93,casual,0,0.575,6.1,7.35
3721,93,casual,1,0.575,5.05,4.81
3722,93,casual,1,0.575,10.09,9.81
3723,93,power,1,0.575,19.58,20.3
3724,93,power,1,0.575,8.14,15.78
3725,93,casual,1,0.575,4.46,6.77
3726,93,casual,1,0.575,5.05,3.01
3727,93,casual,0,0.575,6.34,4.29
3728,93,casual,0,0.575,0.16,3.34
3729,93,casual,1,0.575,0.45,0.0
3730,93,power,1,0.575,17.03,19.23
3731,93,casual,0,0.575,1.01,6.31
3732,93,casual,0,0.575,4.31,4.56
